url,label,features
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
theglobeandmail.com,1,"[19, 0, 1, 0, 15, 0, 0, 0]"
shopify.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
whitehouse.gov,1,"[14, 0, 1, 0, 10, 0, 0, 0]"
https://marketingplatform.google.com,1,"[36, 0, 2, 2, 6, 1, 0, 1]"
https://kickstarter.com,1,"[23, 0, 1, 2, 11, 1, 0, 0]"
https://freelancer.com,1,"[22, 0, 1, 2, 10, 1, 0, 0]"
https://evernote.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
https://ericsson.com,1,"[20, 0, 1, 2, 8, 1, 0, 0]"
facebook.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
twitter.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
google.com,1,"[10, 0, 1, 0, 6, 0, 0, 0]"
youtube.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
s.w.org,1,"[7, 0, 2, 0, 1, 0, 0, 1]"
instagram.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
googletagmanager.com,1,"[20, 0, 1, 0, 16, 0, 0, 0]"
linkedin.com,1,"[12, 0, 1, 0, 8, 0, 0, 0]"
ajax.googleapis.com,1,"[19, 0, 2, 0, 10, 0, 0, 1]"
plus.google.com,1,"[15, 0, 2, 0, 6, 0, 0, 1]"
gmpg.org,1,"[8, 0, 1, 0, 4, 0, 0, 0]"
pinterest.com,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
fonts.gstatic.com,1,"[17, 0, 2, 0, 7, 0, 0, 1]"
wordpress.org,1,"[13, 0, 1, 0, 9, 0, 0, 0]"
google.com.au,1,"[13, 0, 2, 0, 6, 0, 0, 0]"
myspace.com,1,"[11, 0, 1, 0, 7, 0, 0, 0]"
